MATERNO,NORTE,1,DIRECCION MEDICA-Coordinador Cirugía Cardiaca Infantil,74927,928444927
MATERNO,NORTE,1,SUBDIRECCION DE ENFERMERIA-Supervisor Plantilla de Refuerzo,74928,928444928
MATERNO,NORTE,1,SUBDIRECCION DE ENFERMERIA-S.A.F. Anatomía Pat. Y Medicina Preventiva,74929,928444929
MATERNO,NORTE,1,DIRECCION MEDICA-S.A.F. Servicios Centrales del CHUIMI,74930,928444930
MATERNO,NORTE,1,URGENCIAS PEDIATRIA-Despacho Médico 1,74931,928444931
MATERNO,NORTE,1,DIRECCION MEDICA-Coordinación Quirúrgica Secretaría 1,74932,928444932
MATERNO,NORTE,1,URGENCIAS PEDIATRIA-Despacho Médico 2,74933,928444933
MATERNO,NORTE,1,SUBDIRECCION DE ENFERMERIA-S.A.F. Area de Adultos,74934,928444934
MATERNO,NORTE,1,SUBDIRECCION DE ENFERMERIA-S.A.F. Area de Pediatría,74935,928444935
MATERNO,NORTE,1,SUBDIRECCION DE ENFERMERIA-Subd. Enfermería Extrahospitalaria,74936,928444936
MATERNO,NORTE,1,SUBDIRECCION DE ENFERMERIA-Subd. Enfermería Extrahospitalaria,74937,928444937
MATERNO,NORTE,1,SUBDIRECCION DE ENFERMERIA-Subdirección de Enfermería,74938,928444938
MATERNO,NORTE,1,SUBDIRECCION DE ENFERMERIA-Subdirección de Enfermería,74939,928444939
MATERNO,NORTE,1,SUBDIRECCION DE ENFERMERIA-Secretaría de Enfermería,74940,928444940
MATERNO,NORTE,1,SUBDIRECCION DE ENFERMERIA-Secretaría Enfermería HUMIC ,74941,928444941
MATERNO,NORTE,1,SUBDIRECCION DE ENFERMERIA-Sala de Reuniónes Enfermería,74942,928444942
MATERNO,NORTE,1,Subdirección Médica-Sala de Reuniónes Médica,74943,928444943
MATERNO,NORTE,1,Subdirección Médica-Secretaría Subdirección Médica,74944,928444944
MATERNO,NORTE,1,Subdirección Médica-Subdirección Médica Area Centrales,74945,928444945
MATERNO,NORTE,1,Subdirección Médica-Subdirección Médica Area Centrales,74946,928444946
MATERNO,NORTE,1,Subdirección Médica-Oficio,74947,928444947
MATERNO,NORTE,1,Subdirección Médica-Subdirección Médica Area Materno Centrales,74948,928444948
MATERNO,NORTE,1,Subdirección Médica-Secretaría Subdirección Médica,74949,928444949
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Admisión- Información,74950,928444950
MATERNO,CENTRAL,BAJA,URGENCIAS PEDIATRIA-Reserva Triaje-1,74648,928444648
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Control,74952,928444952
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Sala de Informes de Mamografía 2,74953,928444953
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Sala de Informes de Ecografía 1,74954,928444954
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Sala de Informes de Ecografía 2,74955,928444955
MATERNO,CENTRAL,BAJA,RADIOLOGIA-MESA PRONA,74956,928444956
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Sala de Informes de Mamografía 1,74957,928444957
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Mamografía 2,74958,928444958
MATERNO,CENTRAL,BAJA,URGENCIAS PEDIATRIA-Reserva Triaje-2,74649,928444649
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Ecografía Pediátrica,74960,928444960
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Secretaría 1,74961,928444961
MATERNO,CENTRAL,BAJA,URGENCIAS PEDIATRIA-Celadores,74650,928444650
MATERNO,CENTRAL,BAJA,SERVICIOS GENERALES-Hall Control Celadores 1,74680,928444680
MATERNO,CENTRAL,BAJA,URGENCIAS PEDIATRIA-Sala de Emergencia,74652,928444652
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Oficio,74965,928444965
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Mamografía 1,74966,928444966
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Sala de Urgencias Ecografía,74967,928444967
MATERNO,CENTRAL,BAJA,URGENCIAS PEDIATRIA-Sala Polivalente,74653,928444653
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Despacho Supervisión 2,74969,928444969
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Oficio,74970,928444970
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Convencional 1 (Urgencias),74971,928444971
MATERNO,CENTRAL,BAJA,URGENCIAS PEDIATRIA-Consulta 5,74654,928444654
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Convencional 3,74973,928444973
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Convencional 4,74974,928444974
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Despacho Supervisión 1,74975,928444975
MATERNO,CENTRAL,BAJA,URGENCIAS PEDIATRIA-Despacho Médico Lactantes,74655,928444655
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Telemando,74977,928444977
MATERNO,CENTRAL,BAJA,RADIOLOGIA-TAC Scanner,74978,928444978
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Sala de Informes 3,74979,928444979
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Sala de Informes 4,74980,928444980
MATERNO,CENTRAL,2,TRAUMATOLOGIA-Secretaría,74981,928444981
MATERNO,CENTRAL,2,TRAUMATOLOGIA-JEFE DE SERVICIO,74982,928444982
MATERNO,CENTRAL,2,GENETICA CLINICA-Consulta de Enfermería,74983,928444983
MATERNO,CENTRAL,2,CIRUGIA PEDIATRICA-JEFE DE SERVICIO,74984,928444984
MATERNO,NORTE,1,URGENCIAS PEDIATRIA-Despacho Médico 3,74985,928444985
MATERNO,NORTE,1,URGENCIAS PEDIATRIA-Despacho Médico 4,74986,928444986
MATERNO,NORTE,1,URGENCIAS PEDIATRIA-Jefe de Servicio,74987,928444987
MATERNO,NORTE,1,DIRECCION MEDICA-Coordinación Quirúrgica,74988,928444988
MATERNO,NORTE,1,URGENCIAS PEDIATRIA-Secretaría,74989,928444989
MATERNO,CENTRAL,2,OFTALMOLOGIA-Secretaría-1,74990,928444990
MATERNO,CENTRAL,2,OFTALMOLOGIA-Control,74991,928444991
MATERNO,CENTRAL,2,OFTALMOLOGIA-Consulta,74992,928444992
MATERNO,CENTRAL,2,OFTALMOLOGIA-Secretaría-2,74993,928444993
MATERNO,NORTE,SOT1,LIMPIEZA-Despacho,74994,928444994
MATERNO,NORTE,SOT1,LIMPIEZA-Despacho Encargada,74995,928444995
MATERNO,MAR,SOT2,ARCHIVOS-solicitud de Documentación Clínica,78784,
MATERNO,NORTE,SOT1,MANTENIMIENTO-AUDITEL,74997,928444997
MATERNO,NORTE,SOT1,MANTENIMIENTO-GTC-2,74998,928444998
MATERNO,NORTE,SOT1,MANTENIMIENTO-GTC-1,74999,928444999
MATERNO,CENTRAL,SOT1,FARMACIA-Despacho Farmaceútico Gestión,74809,928444809
MATERNO,CENTRAL,SOT1,FARMACIA-FARMACOTENIA,74797,928444797
MATERNO,CENTRAL,SOT1,FARMACIA-PEDIDOS PLANTA,74802,928444802
MATERNO,CENTRAL,SOT1,FARMACIA-PREP. DE ESTERILES Y FORMULACION MAGISTRAL,74812,928444812
MATERNO,CENTRAL,SOT1,FARMACIA-RECEPCION MERCANCIAS 1,74856,928444856
MATERNO,CENTRAL,4,SINDICATOS-CC.OO.,74725,928444725
MATERNO,CENTRAL,4,LACTANTES-CONTROL 1,74713,928444713
MATERNO,CENTRAL,4,LACTANTES-Trabajo de Enfermería,74714,928444714
MATERNO,CENTRAL,4,LACTANTES-Control 2,74715,928444715
MATERNO,CENTRAL,3,PEDIATRIA-CUIDADOS PALIATIVOS,74716,928444716
MATERNO,CENTRAL,4,PREESCOLARES-CONTROL 1,74700,928444700
MATERNO,CENTRAL,4,PSIQUIATRIA-Despacho Psicóloga 2,74806,928444806
MATERNO,CENTRAL,4,HOSPITALIZACION-Sala Polivalente,74542,928444542
MATERNO,CENTRAL,4,HOSPITALIZACION-CONTROL. (Especialidades),74549,928444549
MATERNO,MAR,BAJA,MANTENIMIENTO-INGENIERO TECNICO-3,74876,928444876
MATERNO,MAR,BAJA,MANTENIMIENTO-INGENIERO TECNICO-2,74705,928444705
MATERNO,CENTRAL,SOT1,FARMACIA-RECEPCION MERCANCIAS 2,74866,928444866
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Sala Sesiones,74872,928444872
MATERNO,CENTRAL,8,HOSPITALIZACION-Despacho Médico U.E.I.A.R,74514,928444514
MATERNO,NORTE,SOT1,COMUNICACIONES-IBERCOM VIEJO,74635,928444635
MATERNO,CENTRAL,1,U.M.I. PEDIATRICA-SUPERVISION 2,74870,928444870
MATERNO,CENTRAL,2,CIRUGIA PEDIATRICA-,74674,928444674
MATERNO,CENTRAL,1,U.M.I. PEDIATRICA-TELEFONO RCP-Hospitalización Paradas,73390,
MATERNO,CENTRAL,5,SINDICATOS-COBAS,74695,928444695
MATERNO,MAR,2,CC.EE. Módulo 2 OBSTETRICIA-,78760,928308760
MATERNO,CENTRAL,4,PREESCOLARES-DESPACHO MEDICO 1,74536,928444536
MATERNO,CENTRAL,1,EMERGENCIA ASCENSORES-ASCENSOR CAFETERIA PERSONAL,78767,928308767
MATERNO,MAR,BAJA,ADMISION-,78768,928308768
MATERNO,MAR,1,CC.EE. PEDIATRIA Módulo 3-,78769,928308769
MATERNO,MAR,1,CC.EE. PEDIATRIA Módulo 1-,78770,928308770
MATERNO,MAR,1,CC.EE. PEDIATRIA Módulo 1-,78771,928308771
MATERNO,NORTE,SOT1,SUMINISTROS-,78772,928308772
MATERNO,MAR,1,CC.EE. PEDIATRIA Módulo 2-,78773,928308773
MATERNO,NORTE,SOT1,SUMINISTROS-,78774,928308774
MATERNO,MAR,BAJA,EXTRACCIONES-TOMA DE MUESTRAS-,78775,928308775
MATERNO,MAR,3,LABORATORIO DE HEMATOLOGIA Y HEMOTERAPIA-,78776,928308776
MATERNO,MAR,3,LABORATORIO DE URGENCIAS-,78777,928308777
MATERNO,MAR,3,LABORATORIO DE URGENCIAS-,78778,928308778
MATERNO,MAR,3,LABORATORIO DE URGENCIAS-Laboratorio de urgencias (Emergencias),78779,928308779
MATERNO,MAR,1,CC.EE. PEDIATRIA Módulo 3-,78780,928308780
MATERNO,MAR,2,CC.EE. Módulo 1 GINECOLOGIA-,78781,928308781
MATERNO,MAR,2,ANATOMIA PATOLOGICA-,78782,928308782
MATERNO,MAR,2,ANATOMIA PATOLOGICA-,78783,928308783
MATERNO,MAR,SOT2,ARCHIVOS-,X,928308784
MATERNO,MAR,SOT2,ARCHIVOS-TFNO INALAMBRICO,78785,928308785
MATERNO,MAR,SOT2,BIBLIOTECA-,78786,928308786
MATERNO,CENTRAL,SOT1,ADMISION-,78787,928308787
MATERNO,CENTRAL,SOT1,AREA DE GESTION DE LA CALIDAD-,78788,928308788
MATERNO,CENTRAL,1,RADIOLOGIA-,74880,928444880
MATERNO,CENTRAL,SOT1,AREA DE GESTION DE LA CALIDAD-,74881,928444881
MATERNO,NORTE,1,UNIDAD DE DOCENCIA MULTIPROFESIONAL-,74882,928444882
MATERNO,NORTE,1,SUBDIRECCION DE ENFERMERIA-,74883,928444883
MATERNO,NORTE,1,DIRECCION MEDICA-,74884,928444884
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-,74885,928444885
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Transición URGENCIAS,74886,928444886
MATERNO,CENTRAL,2,MANTENIMIENTO-CLIMATIZADORAS,74887,928444887
MATERNO,CENTRAL,2,MANTENIMIENTO-CLIMATIZADORAS  en zona FIV,74887,
MATERNO,CENTRAL,2,MANTENIMIENTO-CLIMATIZADORAS en zona FIV,74887,
MATERNO,CENTRAL,BAJA,RADIOLOGIA-CONTROL,74888,928444888
MATERNO,CENTRAL,2,OFTALMOLOGIA-,74889,928444889
MATERNO,CENTRAL,1,U.M.I. PEDIATRICA-,74890,928444890
MATERNO,MAR,3,EMERGENCIA ASCENSORES-ASCENSORES DOBLES,74893,928444893
MATERNO,MAR,3,EMERGENCIA ASCENSORES-ASCENSORES TRIPLES,74892,928444892
MATERNO,NORTE,3,EMERGENCIA ASCENSORES-ASCENSORES NORTE,74891,928444891
MATERNO,MAR,1,EMERGENCIA ASCENSORES-ASCENSOR CAFETERIA PUBLICO,74894,928444894
MATERNO,NORTE,SOT1,MANTENIMIENTO-CUADRO MEDIDA CONTADOR,74895,928444895
MATERNO,MAR,SOT2,MANTENIMIENTO-CUADRO ELECTRICO,74896,928444896
MATERNO,NORTE,SOT1,MANTENIMIENTO-GASES MEDICINALES,74897,928444897
MATERNO,NORTE,SOT1,MANTENIMIENTO-ESTACION TRANSFORMADORA,74898,928444898
MATERNO,MAR,SOT1,MANTENIMIENTO-GRUPO ELECTROGENO,74899,928444899
MATERNO,NORTE,3,MANTENIMIENTO-CLIMATIZADORAS,74901,928444901
MATERNO,MAR,SOT2,MANTENIMIENTO-ALJIBE-HIDROS,74902,928444902
MATERNO,MAR,,MANTENIMIENTO-CLIMATIZADORAS,74903,928444903
MATERNO,NORTE,SOT1,URGENCIAS GINECOLOGIA-MEGAFONIA ZONA 7,73391,
MATERNO,NORTE,SOT1,CC.EE. MODULO 2 OBSTETRICIA-MEGAFONIA ZONA 3,73392,
MATERNO,NORTE,SOT1,CC.EE. MODULO 1 GINECOLOGIA-MEGAFONIA ZONA 4,73393,
MATERNO,NORTE,SOT1,CC.EE. MODULO 1 PEDIATRIA-MEGAFONIA ZONA 8,73394,
MATERNO,NORTE,SOT1,CC.EE. MODULO 2 PEDIATRIA-MEGAFONIA ZONA 9,73395,
MATERNO,NORTE,SOT1,CC.EE. MODULO 3 PEDIATRIA-MEGAFONIA ZONA 10,73397,
MATERNO,CENTRAL,SOT1,FARMACIA-Secretaría 2,74857,928444857
MATERNO,CENTRAL,SOT1,FARMACIA-Despacho Pacientes Oncohematológicos,74859,928444859
MATERNO,CENTRAL,SOT1,FARMACIA-Despacho Farmaceútico Farmacotecnia,74860,928444860
MATERNO,CENTRAL,SOT1,FARMACIA-Calidad,74861,928444861
MATERNO,CENTRAL,SOT1,FARMACIA-SUPERVISION ENFERMERIA,74850,928444850
MATERNO,CENTRAL,SOT1,FARMACIA-SUPERVISION ENFERMERIA,74807,928444807
MATERNO,CENTRAL,SOT1,FARMACIA-UNIDOSIS-2,74810,928444810
MATERNO,CENTRAL,2,ANESTESIA Y REANIMACION-DESPACHO MEDICO,74590,928444590
MATERNO,CENTRAL,2,ANESTESIA Y REANIMACION-Despacho Médico,74559,928444559
MATERNO,CENTRAL,2,CIRUGIA DE MAMA Y ONCOLOGIA GINECOLOGICA-CONTROL ENFERMERIA,74560,928444560
MATERNO,CENTRAL,2,CIRUGIA PEDIATRICA-DESPACHO MEDICO,74561,928444561
MATERNO,CENTRAL,2,UNIDAD DE REPRODUCCION HUMANA-Laboratorio de Fecundación In Vitro,74562,928444562
MATERNO,CENTRAL,2,UNIDAD DE REPRODUCCION HUMANA-Recepción de Muestras,74563,928444563
MATERNO,CENTRAL,2,UNIDAD DE REPRODUCCION HUMANA-CONTROL,74564,928444564
MATERNO,CENTRAL,1,UNIDAD DE REPRODUCCION HUMANA-Laboratorio de Andrología,74565,928444565
MATERNO,CENTRAL,1,UNIDAD DE REPRODUCCION HUMANA-Sala de Punciones,74566,928444566
MATERNO,CENTRAL,2,OFTALMOLOGIA-Consulta Procedimientos Intravítreos,74567,928444567
MATERNO,CENTRAL,2,REHABILITACION-DESPACHO JEFE DE SERVICIO,74568,928444568
MATERNO,CENTRAL,2,CONSULTAS EXTERNAS GINECOLOGIA-Control Celadores,74569,928444569
MATERNO,NORTE,1,UNIDAD CIRUGIA SIN INGRESO-Despacho Médico / Información Familiares,74583,928444583
MATERNO,CENTRAL,2,SUBDIRECCION DE ENFERMERIA-Taller Educación Diabetológica,74571,928444571
MATERNO,CENTRAL,3,ONCOHEMATOLOGIA-Despacho Oncología Exterior,74572,928444572
MATERNO,CENTRAL,3,ONCOHEMATOLOGIA-Despacho Hematología Exterior,74573,928444573
MATERNO,CENTRAL,3,ONCOHEMATOLOGIA-Despacho Psicóloga,74574,928444574
MATERNO,CENTRAL,2,CIRUGIA DE MAMA Y ONCOLOGIA GINECOLOGICA-Secretaría,74575,928444575
MATERNO,CENTRAL,2,CIRUGIA DE MAMA Y ONCOLOGIA GINECOLOGICA-Consulta 1,74576,928444576
MATERNO,CENTRAL,2,CIRUGIA DE MAMA Y ONCOLOGIA GINECOLOGICA-Consulta 3,74577,928444577
MATERNO,CENTRAL,2,CIRUGIA DE MAMA Y ONCOLOGIA GINECOLOGICA-Consulta 4,74578,928444578
MATERNO,CENTRAL,2,CIRUGIA DE MAMA Y ONCOLOGIA GINECOLOGICA-Consulta 5,74579,928444579
MATERNO,NORTE,1,UNIDAD CIRUGIA SIN INGRESO-Secretaría UCSI,74580,928444580
MATERNO,NORTE,1,UNIDAD CIRUGIA SIN INGRESO-Control-1,74581,928444581
MATERNO,NORTE,1,UNIDAD CIRUGIA SIN INGRESO-Control-2,74582,928444582
MATERNO,MAR,2,CC.EE. Módulo 2 OBSTETRICIA-Educación Diabetológica Matrona,78735,928308735
MATERNO,MAR,2,ANATOMIA PATOLOGICA-Archivo,78736,928308736
MATERNO,MAR,2,ANATOMIA PATOLOGICA-Estudio de autotoma cervicovaginal,78737,928308737
MATERNO,CENTRAL,SOT1,AREA DE GESTION DE LA CALIDAD-Trabajador Social 2,78738,928308738
MATERNO,MAR,BAJA,FARMACIA DISPENSACION-Consulta 1,78741,928308741
MATERNO,MAR,BAJA,FARMACIA DISPENSACION-Consulta 2,78742,928308742
MATERNO,MAR,BAJA,FARMACIA DISPENSACION-Consulta 3,78743,928308743
MATERNO,MAR,BAJA,FARMACIA DISPENSACION-Consulta 4,78744,928308744
MATERNO,MAR,BAJA,FARMACIA DISPENSACION-Consulta 5,78745,928308745
MATERNO,CENTRAL,BAJA,SUBDIRECCION DE ENFERMERIA-Auxiliar Administrativo Agendas 2,78747,928308747
MATERNO,CENTRAL,BAJA,SALA DE CRIBADO-,78748,928308748
MATERNO,CENTRAL,BAJA,SUBDIRECCION DE ENFERMERIA-Auxiliar Administrativo Agendas 1,78749,928308749
MATERNO,CENTRAL,BAJA,SALA DE CRIBADO-,78750,928308750
MATERNO,MAR,BAJA,ADMISION-Información Consultas - 2,78751,928308751
MATERNO,MAR,BAJA,ADMISION-Citación 1ª Visita - 2,78752,928308752
MATERNO,MAR,BAJA,ADMISION-Propuestas 2,78753,928308753
MATERNO,MAR,BAJA,ADMISION-Propuestas 3,78754,928308754
MATERNO,NORTE,SOT1,INFORMATICA-CPD HUMIC,78755,928308755
MATERNO,CENTRAL,BAJA,URGENCIAS PEDIATRIA-Consulta 1,74656,928444656
MATERNO,CENTRAL,BAJA,URGENCIAS PEDIATRIA-Consulta 2,74657,928444657
MATERNO,CENTRAL,BAJA,URGENCIAS PEDIATRIA-Consulta 3,74658,928444658
MATERNO,CENTRAL,BAJA,URGENCIAS PEDIATRIA-Consulta 4,74659,928444659
MATERNO,CENTRAL,BAJA,URGENCIAS PEDIATRIA-Consulta Sala de Trauma,74662,928444662
MATERNO,NORTE,1,SUBDIRECCION DE ENFERMERIA-OFICIO,74663,928444663
MATERNO,CENTRAL,BAJA,URGENCIAS PEDIATRIA-Consulta 7,74667,928444667
MATERNO,CENTRAL,BAJA,URGENCIAS PEDIATRIA-SUPERVISION ENFERMERIA,74668,928444668
MATERNO,CENTRAL,1,U.M.I. PEDIATRICA-CONTROL-2,74491,928444491
MATERNO,CENTRAL,BAJA,URGENCIAS PEDIATRIA-BOX ESCOLARES,74670,928444670
MATERNO,CENTRAL,BAJA,URGENCIAS PEDIATRIA-ADMISION INGRESOS,74671,928444671
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Transición,74750,928444750
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Box - 1,74751,928444751
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Admisión-Control ,74951,928444951
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Box - 3,74753,928444753
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Despacho Anestesista,74754,928444754
MATERNO,CENTRAL,1,SERVICIOS GENERALES-Gobernante Limpieza Interior,74959,928444959
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Despacho Enfermería,74756,928444756
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Supervisión Enfermería,74757,928444757
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Jefe de Servicio,74758,928444758
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Oficio,74759,928444759
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Observación Ginecológica,74760,928444760
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Secretaría 2,74962,928444962
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Paritorio - 2,74762,928444762
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Paritorio - 3,74763,928444763
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Paritorio - 4,74764,928444764
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Paritorio - 5,74765,928444765
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Paritorio - 6,74766,928444766
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Paritorio - 7,74767,928444767
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Paritorio - 8 (parto natural),74768,928444768
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Paritorio - 9,74769,928444769
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Paritorio - 10,74770,928444770
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Expectantes,74771,928444771
MATERNO,CENTRAL,BAJA,RADIOLOGIA-JEFE DE SERVICIO,74964,928444964
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Puerperio,74773,928444773
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Resonancia,74968,928444968
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Cuarto de Gasometría,74775,928444775
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Sala de Despedida *,74776,928444776
MATERNO,CENTRAL,SOT1,FARMACIA-NUTRICION,74592,928444592
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Admisión - 1,74518,928444518
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Convencional 2,74972,928444972
MATERNO,NORTE,BAJA,URGENCIAS GINECOLOGIA-Celador Puerta,74520,928444520
MATERNO,CENTRAL,BAJA,RADIOLOGIA-Sala de Informes 2 (Urgencias),74976,928444976
MATERNO,CENTRAL,SOT1,ELECTROMEDICINA-LABORATORIO CALIBRACION,74840,928444840
MATERNO,CENTRAL,SOT1,ELECTROMEDICINA-Secretaría,74841,928444841
MATERNO,CENTRAL,SOT1,ELECTROMEDICINA-DESPACHO JEFE DE SERVICIO,74843,928444843
MATERNO,CENTRAL,SOT1,ELECTROMEDICINA-Oficio,74844,928444844
MATERNO,CENTRAL,SOT1,ELECTROMEDICINA-LABORATORIO 1,74852,928444852
MATERNO,CENTRAL,SOT1,ELECTROMEDICINA-LABORATORIO 2,74853,928444853
MATERNO,CENTRAL,BAJA,PUNTO VACUNACION COVID-,78811,928308811
MATERNO,CENTRAL,BAJA,PUNTO VACUNACION COVID-,78812,928308812
MATERNO,CENTRAL,BAJA,PUNTO VACUNACION COVID-,78813,928308813
MATERNO,CENTRAL,BAJA,PUNTO VACUNACION COVID-,78814,928308814
MATERNO,NORTE,1,UNIDAD DE DOCENCIA MULTIPROFESIONAL-Jefe de Estudios Pediatría,74631,928444631
MATERNO,NORTE,1,DIRECCION MEDICA-Coordinación Quirúrgica Secretaría 2,74632,928444632
MATERNO,CENTRAL,1,RADIOLOGIA-General Electric,74633,928444633
MATERNO,CENTRAL,SOT1,ELECTROMEDICINA-LABORATORIO 3,74634,928444634
MATERNO,CENTRAL,4,HOSPITALIZACION-SUPERVISION ENFERMERIA,74622,928444622
MATERNO,CENTRAL,4,HOSPITALIZACION-Zona Trabajo Interior,74623,928444623
MATERNO,MAR,1,CC.EE. PEDIATRIA Módulo 2-Sala de Enfermería,78826,928308826
MATERNO,CENTRAL,7,TOCOGINECOLOGIA-Area Estratégica de Ginecología,78830,928308830
MATERNO,CENTRAL,8,HOSPITALIZACION-Despacho Médico U.E.I.A.R,74517,928444517
MATERNO,MAR,BAJA,MANTENIMIENTO-JEFE DE SERVICIO,74512,928444510
MATERNO,MAR,BAJA,MANTENIMIENTO-Despacho Repetición GTC,74625,928444511
MATERNO,MAR,BAJA,MANTENIMIENTO-INGENIERO TECNICO-4,74522,928444522
MATERNO,MAR,BAJA,MANTENIMIENTO-Secretaría-2,74871,928444871
MATERNO,MAR,BAJA,MANTENIMIENTO-Secretaría-2,74524,928444524
MATERNO,MAR,BAJA,MANTENIMIENTO-INGENIERO TECNICO-1,74557,928444557
MATERNO,CENTRAL,4,HOSPITALIZACION-Zona Trabajo CONTROL,74550,928444550
MATERNO,CENTRAL,8,PENDIENTE OBRA NUEVO DESPACHO-LIBRE,74530,928444530
MATERNO,CENTRAL,8,SINDICATOS-SATSE,74820,928444820
MATERNO,CENTRAL,8,SINDICATOS-S.I.C.S.,74661,928444661
MATERNO,MAR,1,CC.EE. PEDIATRIA Módulo 3-Admisión-3,74681,928444681
MATERNO,CENTRAL,1,UNIDAD DE REPRODUCCION HUMANA-Laboratorio FIV,74682,928444682
MATERNO,CENTRAL,1,UNIDAD DE REPRODUCCION HUMANA-LIBRE,78714,928444683
MATERNO,CENTRAL,1,CC.EE. GINECOLOGIA-Despacho Mixto,74683,928444684
MATERNO,CENTRAL,1,UNIDAD DE REPRODUCCION HUMANA-Despacho Mixto,74685,928444685
MATERNO,CENTRAL,1,UNIDAD DE REPRODUCCION HUMANA-Despacho Embriología,74686,928444686
MATERNO,CENTRAL,1,UNIDAD DE REPRODUCCION HUMANA-DESPACHO,74687,928444687
MATERNO,CENTRAL,1,UNIDAD DE REPRODUCCION HUMANA-OFICIO,74688,928444688
MATERNO,CENTRAL,1,UNIDAD DE REPRODUCCION HUMANA-Despertar Adultos,74689,928444689
MATERNO,CENTRAL,1,PEDIATRIA-CUIDADOS PALIATIVOS - CONSULTA,74726,928444726
MATERNO,CENTRAL,1,PEDIATRIA-CUIDADOS PALIATIVOS DESPACHO-INFORMACION,74727,928444727
MATERNO,CENTRAL,BAJA,RADIOLOGIA-CONTROL (sin terminal),74735,928444735
MATERNO,ANEXO 2,BAJA,MANTENIMIENTO-Despacho Repetición GTC,74510,928444625
MATERNO,CENTRAL,3,NEONATOLOGIA-Jefe de Servicio,74505,928444505
MATERNO,CENTRAL,SOT2,MANTENIMIENTO-CUADRO GENERAL,74507,928444507
MATERNO,CENTRAL,5,CIRUGIA PEDIATRICA-BOX 5,74508,928444508
MATERNO,ANEXO 2,BAJA,MANTENIMIENTO-JEFE DE SECCION,74511,928444512
MATERNO,CENTRAL,BAJA,SERVICIOS GENERALES-,74516,928444516
MATERNO,CENTRAL,2,SERVICIOS GENERALES-JEFE DE CELADORES,74515,928444515
MATERNO,CENTRAL,3,NEONATOLOGIA-DESPACHO MEDICO,74525,928444525
MATERNO,CENTRAL,8,HOSPITALIZACION-SUPERVISION ENFERMERIA,74616,928444531
MATERNO,CENTRAL,8,HOSPITALIZACION-SUPERVISION ENFERMERIA,74616,928444531
MATERNO,CENTRAL,BAJA,SERVICIOS GENERALES-CELADORES CORRESPONDENCIA,74532,928444532
